instrumentId,marketValueDate,marketValue,createdAt,modifiedAt
78,2021-11-30 00:00:00.0000000,11512500.0000,2021-11-30 00:00:00,2021-11-30 00:00:00
78,2021-12-31 00:00:00.0000000,12028504.0000,2021-12-31 00:00:00,2021-12-31 00:00:00
78,2022-01-31 00:00:00.0000000,12028504.0000,2022-01-31 00:00:00,2022-01-31 00:00:00
78,2022-02-28 00:00:00.0000000,12028504.0000,2022-02-28 00:00:00,2022-02-28 00:00:00
78,2022-03-31 00:00:00.0000000,10031807.2700,2022-03-31 00:00:00,2022-03-31 00:00:00
78,2022-04-30 00:00:00.0000000,5015903.6350,2022-04-30 00:00:00,2022-04-30 00:00:00
78,2022-05-31 00:00:00.0000000,5015903.6350,2022-05-31 00:00:00,2022-05-31 00:00:00
78,2022-06-30 00:00:00.0000000,4813503.6400,2022-06-30 00:00:00,2022-06-30 00:00:00
78,2022-07-31 00:00:00.0000000,4813503.6400,2022-07-31 00:00:00,2022-07-31 00:00:00
78,2022-08-31 00:00:00.0000000,4770694.4100,2022-08-31 00:00:00,2022-08-31 00:00:00
78,2022-09-30 00:00:00.0000000,4770694.4100,2022-09-30 00:00:00,2022-09-30 00:00:00
146,2020-04-30 00:00:00.0000000,32145046.0000,2020-04-30 00:00:00,2020-04-30 00:00:00
146,2020-05-31 00:00:00.0000000,32145046.0000,2020-05-31 00:00:00,2020-05-31 00:00:00
146,2020-06-30 00:00:00.0000000,32145046.0000,2020-06-30 00:00:00,2020-06-30 00:00:00
146,2020-07-31 00:00:00.0000000,32145046.0000,2020-07-31 00:00:00,2020-07-31 00:00:00
146,2020-08-31 00:00:00.0000000,32145046.0000,2020-08-31 00:00:00,2020-08-31 00:00:00
146,2020-09-30 00:00:00.0000000,32145046.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
146,2020-10-31 00:00:00.0000000,32145046.0000,2020-10-31 00:00:00,2020-10-31 00:00:00
146,2020-11-30 00:00:00.0000000,69915414.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
146,2020-12-31 00:00:00.0000000,128003415.0000,2020-12-31 00:00:00,2020-12-31 00:00:00
146,2021-01-31 00:00:00.0000000,128003415.0000,2021-01-31 00:00:00,2021-01-31 00:00:00
146,2021-02-28 00:00:00.0000000,128003415.0000,2021-02-28 00:00:00,2021-02-28 00:00:00
146,2021-03-31 00:00:00.0000000,128003415.0000,2021-03-31 00:00:00,2021-03-31 00:00:00
146,2021-04-30 00:00:00.0000000,128003415.0000,2021-04-30 00:00:00,2021-04-30 00:00:00
146,2021-05-31 00:00:00.0000000,128003415.0000,2021-05-31 00:00:00,2021-05-31 00:00:00
146,2021-06-30 00:00:00.0000000,128003415.0000,2021-06-30 00:00:00,2021-06-30 00:00:00
146,2021-07-31 00:00:00.0000000,128003415.0000,2021-07-31 00:00:00,2021-07-31 00:00:00
146,2021-08-31 00:00:00.0000000,128003415.0000,2021-08-31 00:00:00,2021-08-31 00:00:00
146,2021-09-30 00:00:00.0000000,128003415.0000,2021-09-30 00:00:00,2021-09-30 00:00:00
146,2021-10-31 00:00:00.0000000,139575813.0000,2021-10-31 00:00:00,2021-10-31 00:00:00
146,2021-11-30 00:00:00.0000000,139575813.0000,2021-11-30 00:00:00,2021-11-30 00:00:00
146,2021-12-31 00:00:00.0000000,139575813.0000,2021-12-31 00:00:00,2021-12-31 00:00:00
146,2022-01-31 00:00:00.0000000,139575813.0000,2022-01-31 00:00:00,2022-01-31 00:00:00
146,2022-02-28 00:00:00.0000000,139575813.0000,2022-02-28 00:00:00,2022-02-28 00:00:00
146,2022-03-31 00:00:00.0000000,111659060.4500,2022-03-31 00:00:00,2022-03-31 00:00:00
146,2022-04-30 00:00:00.0000000,111659060.4500,2022-04-30 00:00:00,2022-04-30 00:00:00
146,2022-05-31 00:00:00.0000000,111659060.4500,2022-05-31 00:00:00,2022-05-31 00:00:00
146,2022-06-30 00:00:00.0000000,133076331.6400,2022-06-30 00:00:00,2022-06-30 00:00:00
146,2022-07-31 00:00:00.0000000,133076331.6400,2022-07-31 00:00:00,2022-07-31 00:00:00
146,2022-08-31 00:00:00.0000000,133076331.6400,2022-08-31 00:00:00,2022-08-31 00:00:00
146,2022-09-30 00:00:00.0000000,133076331.6400,2022-09-30 00:00:00,2022-09-30 00:00:00
30,2020-08-31 00:00:00.0000000,10500000.0000,2020-08-31 00:00:00,2020-08-31 00:00:00
30,2020-09-30 00:00:00.0000000,16100000.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
30,2020-10-31 00:00:00.0000000,31512218.0000,2020-10-31 00:00:00,2020-10-31 00:00:00
30,2020-11-30 00:00:00.0000000,31512218.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
30,2020-12-31 00:00:00.0000000,39212218.0000,2020-12-31 00:00:00,2020-12-31 00:00:00
30,2021-01-31 00:00:00.0000000,39212218.0000,2021-01-31 00:00:00,2021-01-31 00:00:00
30,2021-02-28 00:00:00.0000000,72112218.0000,2021-02-28 00:00:00,2021-02-28 00:00:00
30,2021-03-31 00:00:00.0000000,77248511.0000,2021-03-31 00:00:00,2021-03-31 00:00:00
30,2021-04-30 00:00:00.0000000,77248511.0000,2021-04-30 00:00:00,2021-04-30 00:00:00
30,2021-05-31 00:00:00.0000000,88448511.0000,2021-05-31 00:00:00,2021-05-31 00:00:00
30,2021-06-30 00:00:00.0000000,99534769.9900,2021-06-30 00:00:00,2021-06-30 00:00:00
30,2021-07-31 00:00:00.0000000,99534769.9900,2021-07-31 00:00:00,2021-07-31 00:00:00
30,2021-08-31 00:00:00.0000000,106188753.0000,2021-08-31 00:00:00,2021-08-31 00:00:00
30,2021-09-30 00:00:00.0000000,114566729.0000,2021-09-30 00:00:00,2021-09-30 00:00:00
30,2021-10-31 00:00:00.0000000,114566729.0000,2021-10-31 00:00:00,2021-10-31 00:00:00
30,2021-11-30 00:00:00.0000000,135095189.0000,2021-11-30 00:00:00,2021-11-30 00:00:00
30,2021-12-31 00:00:00.0000000,135095189.0000,2021-12-31 00:00:00,2021-12-31 00:00:00
30,2022-01-31 00:00:00.0000000,135095189.0000,2022-01-31 00:00:00,2022-01-31 00:00:00
30,2022-02-28 00:00:00.0000000,135095189.0000,2022-02-28 00:00:00,2022-02-28 00:00:00
30,2022-03-31 00:00:00.0000000,143756151.0000,2022-03-31 00:00:00,2022-03-31 00:00:00
30,2022-04-30 00:00:00.0000000,143756151.0000,2022-04-30 00:00:00,2022-04-30 00:00:00
30,2022-05-31 00:00:00.0000000,143756151.0000,2022-05-31 00:00:00,2022-05-31 00:00:00
30,2022-06-30 00:00:00.0000000,143756151.0000,2022-06-30 00:00:00,2022-06-30 00:00:00
30,2022-07-31 00:00:00.0000000,143756151.0000,2022-07-31 00:00:00,2022-07-31 00:00:00
30,2022-08-31 00:00:00.0000000,141550686.0000,2022-08-31 00:00:00,2022-08-31 00:00:00
30,2022-09-30 00:00:00.0000000,141550686.0000,2022-09-30 00:00:00,2022-09-30 00:00:00
178,2020-05-31 00:00:00.0000000,10545508.6000,2020-05-31 00:00:00,2020-05-31 00:00:00
178,2020-06-30 00:00:00.0000000,10545508.6000,2020-06-30 00:00:00,2020-06-30 00:00:00
178,2020-07-31 00:00:00.0000000,10545508.6000,2020-07-31 00:00:00,2020-07-31 00:00:00
178,2020-08-31 00:00:00.0000000,10545508.6000,2020-08-31 00:00:00,2020-08-31 00:00:00
178,2020-09-30 00:00:00.0000000,10545508.6000,2020-09-30 00:00:00,2020-09-30 00:00:00
178,2020-10-31 00:00:00.0000000,10545508.6000,2020-10-31 00:00:00,2020-10-31 00:00:00
178,2020-11-30 00:00:00.0000000,10545508.6000,2020-11-30 00:00:00,2020-11-30 00:00:00
178,2020-12-31 00:00:00.0000000,10545508.6000,2020-12-31 00:00:00,2020-12-31 00:00:00
178,2021-01-31 00:00:00.0000000,10545508.6000,2021-01-31 00:00:00,2021-01-31 00:00:00
178,2021-02-28 00:00:00.0000000,10680031.3180,2021-02-28 00:00:00,2021-02-28 00:00:00
178,2021-03-31 00:00:00.0000000,10680031.3180,2021-03-31 00:00:00,2021-03-31 00:00:00
178,2021-04-30 00:00:00.0000000,10680031.3180,2021-04-30 00:00:00,2021-04-30 00:00:00
178,2021-05-31 00:00:00.0000000,10680031.3180,2021-05-31 00:00:00,2021-05-31 00:00:00
178,2021-06-30 00:00:00.0000000,10680031.3180,2021-06-30 00:00:00,2021-06-30 00:00:00
178,2021-07-31 00:00:00.0000000,10680031.3180,2021-07-31 00:00:00,2021-07-31 00:00:00
178,2021-08-31 00:00:00.0000000,10680031.3180,2021-08-31 00:00:00,2021-08-31 00:00:00
178,2021-09-30 00:00:00.0000000,10680031.3180,2021-09-30 00:00:00,2021-09-30 00:00:00
178,2021-10-31 00:00:00.0000000,10680031.3180,2021-10-31 00:00:00,2021-10-31 00:00:00
178,2021-11-30 00:00:00.0000000,10680031.3180,2021-11-30 00:00:00,2021-11-30 00:00:00
178,2021-12-31 00:00:00.0000000,10680031.3180,2021-12-31 00:00:00,2021-12-31 00:00:00
178,2022-01-31 00:00:00.0000000,10680031.3180,2022-01-31 00:00:00,2022-01-31 00:00:00
178,2022-02-28 00:00:00.0000000,10680031.3180,2022-02-28 00:00:00,2022-02-28 00:00:00
178,2022-03-31 00:00:00.0000000,11792424.8420,2022-03-31 00:00:00,2022-03-31 00:00:00
178,2022-04-30 00:00:00.0000000,11792424.8420,2022-04-30 00:00:00,2022-04-30 00:00:00
178,2022-05-31 00:00:00.0000000,11792424.8420,2022-05-31 00:00:00,2022-05-31 00:00:00
178,2022-06-30 00:00:00.0000000,11792424.8420,2022-06-30 00:00:00,2022-06-30 00:00:00
178,2022-07-31 00:00:00.0000000,11792424.8420,2022-07-31 00:00:00,2022-07-31 00:00:00
178,2022-08-31 00:00:00.0000000,11792424.8420,2022-08-31 00:00:00,2022-08-31 00:00:00
178,2022-09-30 00:00:00.0000000,11792424.8420,2022-09-30 00:00:00,2022-09-30 00:00:00
45,2020-01-31 00:00:00.0000000,2240263.2000,2020-01-31 00:00:00,2020-01-31 00:00:00
45,2020-02-29 00:00:00.0000000,2240263.2000,2020-02-29 00:00:00,2020-02-29 00:00:00
45,2020-03-31 00:00:00.0000000,5485911.6000,2020-03-31 00:00:00,2020-03-31 00:00:00
45,2020-04-30 00:00:00.0000000,10722219.2000,2020-04-30 00:00:00,2020-04-30 00:00:00
45,2020-05-31 00:00:00.0000000,10722219.2000,2020-05-31 00:00:00,2020-05-31 00:00:00
45,2020-06-30 00:00:00.0000000,10722219.2000,2020-06-30 00:00:00,2020-06-30 00:00:00
45,2020-07-31 00:00:00.0000000,10722219.2000,2020-07-31 00:00:00,2020-07-31 00:00:00
45,2020-08-31 00:00:00.0000000,11454864.0000,2020-08-31 00:00:00,2020-08-31 00:00:00
45,2020-09-30 00:00:00.0000000,11454864.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
45,2020-10-31 00:00:00.0000000,15701607.2000,2020-10-31 00:00:00,2020-10-31 00:00:00
45,2020-11-30 00:00:00.0000000,16540788.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
45,2020-12-31 00:00:00.0000000,16255267.2000,2020-12-31 00:00:00,2020-12-31 00:00:00
45,2021-01-31 00:00:00.0000000,6711423.2000,2021-01-31 00:00:00,2021-01-31 00:00:00
45,2021-02-28 00:00:00.0000000,6711423.2000,2021-02-28 00:00:00,2021-02-28 00:00:00
45,2021-03-31 00:00:00.0000000,24465632.4000,2021-03-31 00:00:00,2021-03-31 00:00:00
45,2021-04-30 00:00:00.0000000,24465632.4000,2021-04-30 00:00:00,2021-04-30 00:00:00
45,2021-05-31 00:00:00.0000000,29380379.6000,2021-05-31 00:00:00,2021-05-31 00:00:00
45,2021-06-30 00:00:00.0000000,29240571.6000,2021-06-30 00:00:00,2021-06-30 00:00:00
45,2021-07-31 00:00:00.0000000,13340373.6000,2021-07-31 00:00:00,2021-07-31 00:00:00
45,2021-08-31 00:00:00.0000000,32250495.2000,2021-08-31 00:00:00,2021-08-31 00:00:00
45,2021-09-30 00:00:00.0000000,26736620.8000,2021-09-30 00:00:00,2021-09-30 00:00:00
45,2021-10-31 00:00:00.0000000,26736620.8000,2021-10-31 00:00:00,2021-10-31 00:00:00
45,2021-11-30 00:00:00.0000000,28541238.4000,2021-11-30 00:00:00,2021-11-30 00:00:00
45,2021-12-31 00:00:00.0000000,32852523.6000,2021-12-31 00:00:00,2021-12-31 00:00:00
45,2022-01-31 00:00:00.0000000,33602260.8000,2022-01-31 00:00:00,2022-01-31 00:00:00
45,2022-02-28 00:00:00.0000000,33602260.8000,2022-02-28 00:00:00,2022-02-28 00:00:00
45,2022-03-31 00:00:00.0000000,36054249.6000,2022-03-31 00:00:00,2022-03-31 00:00:00
45,2022-04-30 00:00:00.0000000,36054249.6000,2022-04-30 00:00:00,2022-04-30 00:00:00
45,2022-05-31 00:00:00.0000000,36054249.6000,2022-05-31 00:00:00,2022-05-31 00:00:00
45,2022-06-30 00:00:00.0000000,36921869.6000,2022-06-30 00:00:00,2022-06-30 00:00:00
45,2022-07-31 00:00:00.0000000,53388008.4000,2022-07-31 00:00:00,2022-07-31 00:00:00
45,2022-08-31 00:00:00.0000000,51214312.0000,2022-08-31 00:00:00,2022-08-31 00:00:00
45,2022-09-30 00:00:00.0000000,51214312.0000,2022-09-30 00:00:00,2022-09-30 00:00:00
163,2020-03-31 00:00:00.0000000,72777902.0000,2020-03-31 00:00:00,2020-03-31 00:00:00
163,2020-04-30 00:00:00.0000000,72777902.0000,2020-04-30 00:00:00,2020-04-30 00:00:00
163,2020-05-31 00:00:00.0000000,72777902.0000,2020-05-31 00:00:00,2020-05-31 00:00:00
163,2020-06-30 00:00:00.0000000,72777902.0000,2020-06-30 00:00:00,2020-06-30 00:00:00
163,2020-07-31 00:00:00.0000000,72777902.0000,2020-07-31 00:00:00,2020-07-31 00:00:00
163,2020-08-31 00:00:00.0000000,72777902.0000,2020-08-31 00:00:00,2020-08-31 00:00:00
163,2020-09-30 00:00:00.0000000,72768756.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
163,2020-10-31 00:00:00.0000000,72768756.0000,2020-10-31 00:00:00,2020-10-31 00:00:00
163,2020-11-30 00:00:00.0000000,84946505.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
163,2020-12-31 00:00:00.0000000,84946505.0000,2020-12-31 00:00:00,2020-12-31 00:00:00
163,2021-01-31 00:00:00.0000000,84946505.0000,2021-01-31 00:00:00,2021-01-31 00:00:00
163,2021-02-28 00:00:00.0000000,84946505.0000,2021-02-28 00:00:00,2021-02-28 00:00:00
163,2021-03-31 00:00:00.0000000,135903571.0000,2021-03-31 00:00:00,2021-03-31 00:00:00
163,2021-04-30 00:00:00.0000000,135903571.0000,2021-04-30 00:00:00,2021-04-30 00:00:00
163,2021-05-31 00:00:00.0000000,135903571.0000,2021-05-31 00:00:00,2021-05-31 00:00:00
163,2021-06-30 00:00:00.0000000,135903571.0000,2021-06-30 00:00:00,2021-06-30 00:00:00
163,2021-07-31 00:00:00.0000000,135903571.0000,2021-07-31 00:00:00,2021-07-31 00:00:00
163,2021-08-31 00:00:00.0000000,137334755.0000,2021-08-31 00:00:00,2021-08-31 00:00:00
163,2021-09-30 00:00:00.0000000,137334755.0000,2021-09-30 00:00:00,2021-09-30 00:00:00
163,2021-10-31 00:00:00.0000000,137367486.0000,2021-10-31 00:00:00,2021-10-31 00:00:00
163,2021-11-30 00:00:00.0000000,137367486.0000,2021-11-30 00:00:00,2021-11-30 00:00:00
163,2021-12-31 00:00:00.0000000,137367486.0000,2021-12-31 00:00:00,2021-12-31 00:00:00
163,2022-01-31 00:00:00.0000000,137434341.0000,2022-01-31 00:00:00,2022-01-31 00:00:00
163,2022-02-28 00:00:00.0000000,137434341.0000,2022-02-28 00:00:00,2022-02-28 00:00:00
163,2022-03-31 00:00:00.0000000,137332013.0000,2022-03-31 00:00:00,2022-03-31 00:00:00
163,2022-04-30 00:00:00.0000000,137332013.0000,2022-04-30 00:00:00,2022-04-30 00:00:00
163,2022-05-31 00:00:00.0000000,137332013.0000,2022-05-31 00:00:00,2022-05-31 00:00:00
160,2020-01-31 00:00:00.0000000,6899726.0300,2020-01-31 00:00:00,2020-01-31 00:00:00
160,2020-02-29 00:00:00.0000000,8367275.0000,2020-02-29 00:00:00,2020-02-29 00:00:00
160,2020-03-31 00:00:00.0000000,8622732.0000,2020-03-31 00:00:00,2020-03-31 00:00:00
160,2020-04-30 00:00:00.0000000,9172321.0400,2020-04-30 00:00:00,2020-04-30 00:00:00
160,2020-05-31 00:00:00.0000000,9172321.0400,2020-05-31 00:00:00,2020-05-31 00:00:00
160,2020-06-30 00:00:00.0000000,9172321.0400,2020-06-30 00:00:00,2020-06-30 00:00:00
160,2020-07-31 00:00:00.0000000,9172321.0400,2020-07-31 00:00:00,2020-07-31 00:00:00
160,2020-08-31 00:00:00.0000000,10434680.0000,2020-08-31 00:00:00,2020-08-31 00:00:00
160,2020-09-30 00:00:00.0000000,10661830.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
160,2020-10-31 00:00:00.0000000,10661830.0000,2020-10-31 00:00:00,2020-10-31 00:00:00
160,2020-11-30 00:00:00.0000000,10683814.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
160,2020-12-31 00:00:00.0000000,10683814.0000,2020-12-31 00:00:00,2020-12-31 00:00:00
160,2021-01-31 00:00:00.0000000,10683814.0000,2021-01-31 00:00:00,2021-01-31 00:00:00
160,2021-02-28 00:00:00.0000000,11183814.0000,2021-02-28 00:00:00,2021-02-28 00:00:00
160,2021-03-31 00:00:00.0000000,14706430.0000,2021-03-31 00:00:00,2021-03-31 00:00:00
160,2021-04-30 00:00:00.0000000,14706430.0000,2021-04-30 00:00:00,2021-04-30 00:00:00
160,2021-05-31 00:00:00.0000000,14906430.0000,2021-05-31 00:00:00,2021-05-31 00:00:00
160,2021-06-30 00:00:00.0000000,14906430.0000,2021-06-30 00:00:00,2021-06-30 00:00:00
160,2021-07-31 00:00:00.0000000,14906430.0000,2021-07-31 00:00:00,2021-07-31 00:00:00
160,2021-08-31 00:00:00.0000000,16101954.0000,2021-08-31 00:00:00,2021-08-31 00:00:00
160,2021-09-30 00:00:00.0000000,16101954.0000,2021-09-30 00:00:00,2021-09-30 00:00:00
160,2021-10-31 00:00:00.0000000,16101954.0000,2021-10-31 00:00:00,2021-10-31 00:00:00
160,2021-11-30 00:00:00.0000000,16400717.0000,2021-11-30 00:00:00,2021-11-30 00:00:00
160,2021-12-31 00:00:00.0000000,16400717.0000,2021-12-31 00:00:00,2021-12-31 00:00:00
160,2022-01-31 00:00:00.0000000,16400717.0000,2022-01-31 00:00:00,2022-01-31 00:00:00
160,2022-02-28 00:00:00.0000000,20356285.0000,2022-02-28 00:00:00,2022-02-28 00:00:00
160,2022-03-31 00:00:00.0000000,21026805.0000,2022-03-31 00:00:00,2022-03-31 00:00:00
160,2022-04-30 00:00:00.0000000,21026805.0000,2022-04-30 00:00:00,2022-04-30 00:00:00
160,2022-05-31 00:00:00.0000000,21026805.0000,2022-05-31 00:00:00,2022-05-31 00:00:00
160,2022-06-30 00:00:00.0000000,21026805.0000,2022-06-30 00:00:00,2022-06-30 00:00:00
160,2022-07-31 00:00:00.0000000,21026805.0000,2022-07-31 00:00:00,2022-07-31 00:00:00
160,2022-08-31 00:00:00.0000000,23751144.0000,2022-08-31 00:00:00,2022-08-31 00:00:00
160,2022-09-30 00:00:00.0000000,23751144.0000,2022-09-30 00:00:00,2022-09-30 00:00:00
67,2020-01-31 00:00:00.0000000,13196704.7600,2020-01-31 00:00:00,2020-01-31 00:00:00
67,2020-02-29 00:00:00.0000000,13196704.7600,2020-02-29 00:00:00,2020-02-29 00:00:00
67,2020-03-31 00:00:00.0000000,24125632.5700,2020-03-31 00:00:00,2020-03-31 00:00:00
67,2020-04-30 00:00:00.0000000,24125632.5700,2020-04-30 00:00:00,2020-04-30 00:00:00
67,2020-05-31 00:00:00.0000000,24125632.5700,2020-05-31 00:00:00,2020-05-31 00:00:00
67,2020-06-30 00:00:00.0000000,24125632.5700,2020-06-30 00:00:00,2020-06-30 00:00:00
67,2020-07-31 00:00:00.0000000,24125632.5700,2020-07-31 00:00:00,2020-07-31 00:00:00
67,2020-08-31 00:00:00.0000000,24125632.5700,2020-08-31 00:00:00,2020-08-31 00:00:00
67,2020-09-30 00:00:00.0000000,24125632.5700,2020-09-30 00:00:00,2020-09-30 00:00:00
67,2020-10-31 00:00:00.0000000,24125632.5700,2020-10-31 00:00:00,2020-10-31 00:00:00
67,2020-11-30 00:00:00.0000000,24125632.5700,2020-11-30 00:00:00,2020-11-30 00:00:00
67,2020-12-31 00:00:00.0000000,24125632.5700,2020-12-31 00:00:00,2020-12-31 00:00:00
67,2021-01-31 00:00:00.0000000,24125632.5700,2021-01-31 00:00:00,2021-01-31 00:00:00
67,2021-02-28 00:00:00.0000000,24125632.5700,2021-02-28 00:00:00,2021-02-28 00:00:00
67,2021-03-31 00:00:00.0000000,25646078.6600,2021-03-31 00:00:00,2021-03-31 00:00:00
67,2021-04-30 00:00:00.0000000,25646078.6600,2021-04-30 00:00:00,2021-04-30 00:00:00
67,2021-05-31 00:00:00.0000000,25646078.6600,2021-05-31 00:00:00,2021-05-31 00:00:00
67,2021-06-30 00:00:00.0000000,25646078.6600,2021-06-30 00:00:00,2021-06-30 00:00:00
67,2021-07-31 00:00:00.0000000,25646078.6600,2021-07-31 00:00:00,2021-07-31 00:00:00
67,2021-08-31 00:00:00.0000000,25646078.6600,2021-08-31 00:00:00,2021-08-31 00:00:00
67,2021-09-30 00:00:00.0000000,25646078.6600,2021-09-30 00:00:00,2021-09-30 00:00:00
67,2021-10-31 00:00:00.0000000,25646078.6600,2021-10-31 00:00:00,2021-10-31 00:00:00
67,2021-11-30 00:00:00.0000000,25646078.6600,2021-11-30 00:00:00,2021-11-30 00:00:00
67,2021-12-31 00:00:00.0000000,25646078.6600,2021-12-31 00:00:00,2021-12-31 00:00:00
67,2022-01-31 00:00:00.0000000,25646078.6600,2022-01-31 00:00:00,2022-01-31 00:00:00
67,2022-02-28 00:00:00.0000000,25646078.6600,2022-02-28 00:00:00,2022-02-28 00:00:00
67,2022-03-31 00:00:00.0000000,30647064.0000,2022-03-31 00:00:00,2022-03-31 00:00:00
67,2022-04-30 00:00:00.0000000,30647064.0000,2022-04-30 00:00:00,2022-04-30 00:00:00
67,2022-05-31 00:00:00.0000000,30647064.0000,2022-05-31 00:00:00,2022-05-31 00:00:00
67,2022-06-30 00:00:00.0000000,30647064.0000,2022-06-30 00:00:00,2022-06-30 00:00:00
67,2022-07-31 00:00:00.0000000,30647064.0000,2022-07-31 00:00:00,2022-07-31 00:00:00
67,2022-08-31 00:00:00.0000000,30647064.0000,2022-08-31 00:00:00,2022-08-31 00:00:00
67,2022-09-30 00:00:00.0000000,30647064.0000,2022-09-30 00:00:00,2022-09-30 00:00:00
192,2020-07-31 00:00:00.0000000,13200000.0000,2020-07-31 00:00:00,2020-07-31 00:00:00
192,2020-08-31 00:00:00.0000000,13200000.0000,2020-08-31 00:00:00,2020-08-31 00:00:00
192,2020-09-30 00:00:00.0000000,13200000.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
192,2020-10-31 00:00:00.0000000,13200000.0000,2020-10-31 00:00:00,2020-10-31 00:00:00
192,2020-11-30 00:00:00.0000000,13200000.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
192,2020-12-31 00:00:00.0000000,12823188.8800,2020-12-31 00:00:00,2020-12-31 00:00:00
192,2021-01-31 00:00:00.0000000,12823188.8800,2021-01-31 00:00:00,2021-01-31 00:00:00
192,2021-02-28 00:00:00.0000000,12823188.8800,2021-02-28 00:00:00,2021-02-28 00:00:00
192,2021-03-31 00:00:00.0000000,6505797.2200,2021-03-31 00:00:00,2021-03-31 00:00:00
192,2021-04-30 00:00:00.0000000,6505797.2200,2021-04-30 00:00:00,2021-04-30 00:00:00
192,2021-05-31 00:00:00.0000000,6505797.2200,2021-05-31 00:00:00,2021-05-31 00:00:00
192,2021-06-30 00:00:00.0000000,6383871.4200,2021-06-30 00:00:00,2021-06-30 00:00:00
192,2021-07-31 00:00:00.0000000,6383871.4200,2021-07-31 00:00:00,2021-07-31 00:00:00
192,2021-08-31 00:00:00.0000000,6372032.6800,2021-08-31 00:00:00,2021-08-31 00:00:00
192,2021-09-30 00:00:00.0000000,6547939.2400,2021-09-30 00:00:00,2021-09-30 00:00:00
192,2021-10-31 00:00:00.0000000,6547939.2400,2021-10-31 00:00:00,2021-10-31 00:00:00
192,2021-11-30 00:00:00.0000000,9947939.2400,2021-11-30 00:00:00,2021-11-30 00:00:00
192,2021-12-31 00:00:00.0000000,10340132.8200,2021-12-31 00:00:00,2021-12-31 00:00:00
192,2022-01-31 00:00:00.0000000,10340132.8200,2022-01-31 00:00:00,2022-01-31 00:00:00
192,2022-02-28 00:00:00.0000000,10340132.8200,2022-02-28 00:00:00,2022-02-28 00:00:00
192,2022-03-31 00:00:00.0000000,10991647.8800,2022-03-31 00:00:00,2022-03-31 00:00:00
192,2022-04-30 00:00:00.0000000,10991647.8800,2022-04-30 00:00:00,2022-04-30 00:00:00
192,2022-05-31 00:00:00.0000000,10991647.8800,2022-05-31 00:00:00,2022-05-31 00:00:00
192,2022-06-30 00:00:00.0000000,10991647.8800,2022-06-30 00:00:00,2022-06-30 00:00:00
192,2022-07-31 00:00:00.0000000,11797197.6800,2022-07-31 00:00:00,2022-07-31 00:00:00
192,2022-08-31 00:00:00.0000000,11797197.6800,2022-08-31 00:00:00,2022-08-31 00:00:00
192,2022-09-30 00:00:00.0000000,11797197.6800,2022-09-30 00:00:00,2022-09-30 00:00:00
113,2020-01-31 00:00:00.0000000,35817715.0000,2020-01-31 00:00:00,2020-01-31 00:00:00
113,2020-02-29 00:00:00.0000000,36208238.0000,2020-02-29 00:00:00,2020-02-29 00:00:00
113,2020-03-31 00:00:00.0000000,35466972.0000,2020-03-31 00:00:00,2020-03-31 00:00:00
113,2020-04-30 00:00:00.0000000,35466972.0000,2020-04-30 00:00:00,2020-04-30 00:00:00
113,2020-05-31 00:00:00.0000000,35466972.0000,2020-05-31 00:00:00,2020-05-31 00:00:00
113,2020-06-30 00:00:00.0000000,35466972.0000,2020-06-30 00:00:00,2020-06-30 00:00:00
113,2020-07-31 00:00:00.0000000,35466972.0000,2020-07-31 00:00:00,2020-07-31 00:00:00
113,2020-08-31 00:00:00.0000000,49734727.0000,2020-08-31 00:00:00,2020-08-31 00:00:00
113,2020-09-30 00:00:00.0000000,49734727.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
113,2020-10-31 00:00:00.0000000,49734727.0000,2020-10-31 00:00:00,2020-10-31 00:00:00
113,2020-11-30 00:00:00.0000000,73318359.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
113,2020-12-31 00:00:00.0000000,73318359.0000,2020-12-31 00:00:00,2020-12-31 00:00:00
113,2021-01-31 00:00:00.0000000,73318359.0000,2021-01-31 00:00:00,2021-01-31 00:00:00
113,2021-02-28 00:00:00.0000000,73280228.0000,2021-02-28 00:00:00,2021-02-28 00:00:00
113,2021-03-31 00:00:00.0000000,70088010.0000,2021-03-31 00:00:00,2021-03-31 00:00:00
113,2021-04-30 00:00:00.0000000,70088010.0000,2021-04-30 00:00:00,2021-04-30 00:00:00
113,2021-05-31 00:00:00.0000000,70088010.0000,2021-05-31 00:00:00,2021-05-31 00:00:00
113,2021-06-30 00:00:00.0000000,70088010.0000,2021-06-30 00:00:00,2021-06-30 00:00:00
113,2021-07-31 00:00:00.0000000,70088010.0000,2021-07-31 00:00:00,2021-07-31 00:00:00
