transactionId,instrumentId,transactionAmount,transactionCurrency,transactionDate,quantity,isCancelled,createdAt,modifiedAt,transactiontype
2813,120,7200000.0000,USD,2020-08-30,-16.00,False,2020-08-30 00:00:00,2020-08-30 00:00:00,SELL
2814,120,-26260000.0000,USD,2020-09-29,52.00,False,2020-09-29 00:00:00,2020-09-29 00:00:00,BUY
2815,120,23030000.0000,USD,2020-10-09,-47.00,False,2020-10-09 00:00:00,2020-10-09 00:00:00,SELL
2816,120,-24480000.0000,USD,2020-10-13,51.00,False,2020-10-13 00:00:00,2020-10-13 00:00:00,BUY
2817,120,24225000.0000,USD,2020-11-23,-51.00,False,2020-11-23 00:00:00,2020-11-23 00:00:00,SELL
2818,120,-34845000.0000,USD,2020-11-26,69.00,False,2020-11-26 00:00:00,2020-11-26 00:00:00,BUY
2819,120,15502635.8700,USD,2021-01-21,-61.00,False,2021-01-21 00:00:00,2021-01-21 00:00:00,SELL
2820,120,-17601951.1400,USD,2021-03-18,61.00,False,2021-03-18 00:00:00,2021-03-18 00:00:00,BUY
2821,120,54537000.0000,USD,2021-04-18,-70.00,False,2021-04-18 00:00:00,2021-04-18 00:00:00,SELL
2822,120,-11328750.0000,USD,2021-08-02,15.00,False,2021-08-02 00:00:00,2021-08-02 00:00:00,BUY
2823,120,-9063000.0000,USD,2022-03-06,12.00,False,2022-03-06 00:00:00,2022-03-06 00:00:00,BUY
2824,120,-48546000.0000,USD,2022-04-13,29.00,False,2022-04-13 00:00:00,2022-04-13 00:00:00,BUY
2825,120,-7632000.0000,USD,2022-07-21,4.00,False,2022-07-21 00:00:00,2022-07-21 00:00:00,BUY
2826,120,-14832000.0000,USD,2022-08-08,8.00,False,2022-08-08 00:00:00,2022-08-08 00:00:00,BUY
2827,121,-15391731.6800,USD,2020-02-16,54.00,False,2020-02-16 00:00:00,2020-02-16 00:00:00,BUY
2828,121,3103682.5200,USD,2020-03-30,-11.00,False,2020-03-30 00:00:00,2020-03-30 00:00:00,SELL
2829,121,-8280786.1900,USD,2020-04-03,28.00,False,2020-04-03 00:00:00,2020-04-03 00:00:00,BUY
2830,121,3967876.7200,USD,2020-07-25,-14.00,False,2020-07-25 00:00:00,2020-07-25 00:00:00,SELL
2831,121,8872270.9200,USD,2020-08-06,-32.00,False,2020-08-06 00:00:00,2020-08-06 00:00:00,SELL
2832,121,1256905.0500,USD,2020-08-21,-4.00,False,2020-08-21 00:00:00,2020-08-21 00:00:00,SELL
2833,121,-21826402.6000,USD,2020-08-29,65.00,False,2020-08-29 00:00:00,2020-08-29 00:00:00,BUY
2834,121,15403248.1300,USD,2020-09-04,-50.00,False,2020-09-04 00:00:00,2020-09-04 00:00:00,SELL
2835,121,-14694698.7200,USD,2020-11-12,45.00,False,2020-11-12 00:00:00,2020-11-12 00:00:00,BUY
2836,121,317306.9100,USD,2020-12-01,-1.00,False,2020-12-01 00:00:00,2020-12-01 00:00:00,SELL
2837,121,1586534.5600,USD,2020-12-31,-5.00,False,2020-12-31 00:00:00,2020-12-31 00:00:00,SELL
2838,121,18422284.7600,USD,2021-01-16,-65.00,False,2021-01-16 00:00:00,2021-01-16 00:00:00,SELL
2839,121,-19629899.4200,USD,2021-02-20,59.00,False,2021-02-20 00:00:00,2021-02-20 00:00:00,BUY
2840,121,-7640011.0700,USD,2021-05-13,16.00,False,2021-05-13 00:00:00,2021-05-13 00:00:00,BUY
2841,121,5130577.2300,USD,2021-09-14,-10.00,False,2021-09-14 00:00:00,2021-09-14 00:00:00,SELL
2842,121,23415384.4000,USD,2021-09-18,-53.00,False,2021-09-18 00:00:00,2021-09-18 00:00:00,SELL
2843,121,-25344101.4000,USD,2021-09-24,55.00,False,2021-09-24 00:00:00,2021-09-24 00:00:00,BUY
2844,121,-2630068.6300,USD,2021-12-09,5.00,False,2021-12-09 00:00:00,2021-12-09 00:00:00,BUY
2845,121,9192328.6300,USD,2022-03-24,-16.00,False,2022-03-24 00:00:00,2022-03-24 00:00:00,SELL
2846,121,-9618536.7000,USD,2022-04-23,12.00,False,2022-04-23 00:00:00,2022-04-23 00:00:00,BUY
2847,121,30358506.4600,USD,2022-04-27,-36.00,False,2022-04-27 00:00:00,2022-04-27 00:00:00,SELL
2848,121,-17817671.2900,USD,2022-05-08,22.00,False,2022-05-08 00:00:00,2022-05-08 00:00:00,BUY
2849,121,30057927.1900,USD,2022-07-29,-40.00,False,2022-07-29 00:00:00,2022-07-29 00:00:00,SELL
2850,122,-10136352.7000,USD,2020-08-03,78.00,False,2020-08-03 00:00:00,2020-08-03 00:00:00,BUY
2851,122,550692.9400,USD,2020-10-01,-4.00,False,2020-10-01 00:00:00,2020-10-01 00:00:00,SELL
2852,122,1088956.5800,USD,2020-12-05,-6.00,False,2020-12-05 00:00:00,2020-12-05 00:00:00,SELL
2853,122,3579728.6800,USD,2020-12-12,-19.00,False,2020-12-12 00:00:00,2020-12-12 00:00:00,SELL
2854,122,-3356543.2300,USD,2021-01-23,20.00,False,2021-01-23 00:00:00,2021-01-23 00:00:00,BUY
2855,122,2800487.6400,USD,2021-02-22,-13.00,False,2021-02-22 00:00:00,2021-02-22 00:00:00,SELL
2856,122,-1411113.7400,USD,2021-03-13,7.00,False,2021-03-13 00:00:00,2021-03-13 00:00:00,BUY
2857,122,18854121.8600,USD,2021-03-31,-45.00,False,2021-03-31 00:00:00,2021-03-31 00:00:00,SELL
2858,122,-19712034.2800,USD,2021-04-23,52.00,False,2021-04-23 00:00:00,2021-04-23 00:00:00,BUY
2859,122,11843181.7300,USD,2021-05-19,-28.00,False,2021-05-19 00:00:00,2021-05-19 00:00:00,SELL
2860,122,8259901.0000,USD,2021-05-23,-23.00,False,2021-05-23 00:00:00,2021-05-23 00:00:00,SELL
2861,122,-11204735.2700,USD,2021-07-29,26.00,False,2021-07-29 00:00:00,2021-07-29 00:00:00,BUY
2862,122,11916738.0000,USD,2021-11-12,-18.00,False,2021-11-12 00:00:00,2021-11-12 00:00:00,SELL
2863,122,-9702169.9400,USD,2021-12-30,14.00,False,2021-12-30 00:00:00,2021-12-30 00:00:00,BUY
2864,122,-13130756.3200,USD,2022-01-09,18.00,False,2022-01-09 00:00:00,2022-01-09 00:00:00,BUY
2865,122,-7373434.2500,USD,2022-04-08,11.00,False,2022-04-08 00:00:00,2022-04-08 00:00:00,BUY
2866,122,38539268.7200,USD,2022-04-12,-48.00,False,2022-04-12 00:00:00,2022-04-12 00:00:00,SELL
2867,122,-18562491.8100,USD,2022-05-10,28.00,False,2022-05-10 00:00:00,2022-05-10 00:00:00,BUY
2868,122,24426097.3100,USD,2022-08-11,-16.00,False,2022-08-11 00:00:00,2022-08-11 00:00:00,SELL
2869,122,-5292142.9000,USD,2022-09-13,4.00,False,2022-09-13 00:00:00,2022-09-13 00:00:00,BUY
2870,123,-1222157.7000,USD,2021-01-04,10.00,False,2021-01-04 00:00:00,2021-01-04 00:00:00,BUY
2871,123,-3598575.4500,USD,2021-01-25,30.00,False,2021-01-25 00:00:00,2021-01-25 00:00:00,BUY
2872,123,475283.5500,USD,2021-02-01,-4.00,False,2021-02-01 00:00:00,2021-02-01 00:00:00,SELL
2873,123,1453009.7100,USD,2021-02-26,-12.00,False,2021-02-26 00:00:00,2021-02-26 00:00:00,SELL
2874,123,-3666473.1000,USD,2021-04-16,30.00,False,2021-04-16 00:00:00,2021-04-16 00:00:00,BUY
2875,123,2971653.8200,USD,2021-06-17,-26.00,False,2021-06-17 00:00:00,2021-06-17 00:00:00,SELL
2876,123,-5621925.4200,USD,2021-07-13,46.00,False,2021-07-13 00:00:00,2021-07-13 00:00:00,BUY
2877,123,3347354.1500,USD,2021-07-16,-29.00,False,2021-07-16 00:00:00,2021-07-16 00:00:00,SELL
2878,123,1331925.5700,USD,2021-08-01,-11.00,False,2021-08-01 00:00:00,2021-08-01 00:00:00,SELL
2879,123,-3435621.0900,USD,2021-09-25,33.00,False,2021-09-25 00:00:00,2021-09-25 00:00:00,BUY
2880,123,-2077668.0900,USD,2021-12-06,18.00,False,2021-12-06 00:00:00,2021-12-06 00:00:00,BUY
2881,123,2715779.7200,USD,2022-01-28,-21.00,False,2022-01-28 00:00:00,2022-01-28 00:00:00,SELL
2882,123,1467171.4900,USD,2022-05-03,-12.00,False,2022-05-03 00:00:00,2022-05-03 00:00:00,SELL
2883,123,4492267.3500,USD,2022-06-19,-36.00,False,2022-06-19 00:00:00,2022-06-19 00:00:00,SELL
2884,123,-3819183.5300,USD,2022-08-14,30.00,False,2022-08-14 00:00:00,2022-08-14 00:00:00,BUY
2885,123,4284292.0100,USD,2022-09-06,-33.00,False,2022-09-06 00:00:00,2022-09-06 00:00:00,SELL
2886,124,-441000.0000,USD,2020-07-22,14.00,False,2020-07-22 00:00:00,2020-07-22 00:00:00,BUY
2887,124,-1123200.0000,USD,2020-07-25,36.00,False,2020-07-25 00:00:00,2020-07-25 00:00:00,BUY
2888,124,110400.0000,USD,2020-08-26,-4.00,False,2020-08-26 00:00:00,2020-08-26 00:00:00,SELL
2889,124,-913500.0000,USD,2020-09-16,29.00,False,2020-09-16 00:00:00,2020-09-16 00:00:00,BUY
2890,124,1446900.0000,USD,2020-10-14,-53.00,False,2020-10-14 00:00:00,2020-10-14 00:00:00,SELL
2891,124,-1569600.0000,USD,2020-10-19,48.00,False,2020-10-19 00:00:00,2020-10-19 00:00:00,BUY
2892,124,-210000.0000,USD,2020-11-19,7.00,False,2020-11-19 00:00:00,2020-11-19 00:00:00,BUY
2893,124,612000.0000,USD,2020-12-04,-20.00,False,2020-12-04 00:00:00,2020-12-04 00:00:00,SELL
2894,124,2265191.8000,USD,2021-01-31,-26.00,False,2021-01-31 00:00:00,2021-01-31 00:00:00,SELL
2895,124,172411.3600,USD,2021-02-12,-2.00,False,2021-02-12 00:00:00,2021-02-12 00:00:00,SELL
2896,124,-1279257.9500,USD,2021-03-12,13.00,False,2021-03-12 00:00:00,2021-03-12 00:00:00,BUY
2897,124,-8213625.7900,USD,2021-04-19,17.00,False,2021-04-19 00:00:00,2021-04-19 00:00:00,BUY
2898,124,-6041973.6400,USD,2021-05-07,11.00,False,2021-05-07 00:00:00,2021-05-07 00:00:00,BUY
2899,124,3809291.4600,USD,2021-05-28,-7.00,False,2021-05-28 00:00:00,2021-05-28 00:00:00,SELL
2900,124,-4790769.9300,USD,2021-08-11,6.00,False,2021-08-11 00:00:00,2021-08-11 00:00:00,BUY
2901,124,15719713.8200,USD,2021-08-18,-21.00,False,2021-08-18 00:00:00,2021-08-18 00:00:00,SELL
2902,124,18290647.0400,USD,2021-08-31,-17.00,False,2021-08-31 00:00:00,2021-08-31 00:00:00,SELL
2903,124,13045535.0200,USD,2021-09-23,-13.00,False,2021-09-23 00:00:00,2021-09-23 00:00:00,SELL
2904,124,-49140595.8500,USD,2021-09-26,50.00,False,2021-09-26 00:00:00,2021-09-26 00:00:00,BUY
2905,124,61879487.6800,USD,2021-10-06,-57.00,False,2021-10-06 00:00:00,2021-10-06 00:00:00,SELL
2906,124,-35463098.2000,USD,2021-10-30,28.00,False,2021-10-30 00:00:00,2021-10-30 00:00:00,BUY
2907,124,-12339710.7000,USD,2021-11-02,11.00,False,2021-11-02 00:00:00,2021-11-02 00:00:00,BUY
2908,124,-45595411.9700,USD,2021-11-11,35.00,False,2021-11-11 00:00:00,2021-11-11 00:00:00,BUY
2909,124,51144059.9900,USD,2021-11-18,-40.00,False,2021-11-18 00:00:00,2021-11-18 00:00:00,SELL
2910,124,-68019573.4700,USD,2022-01-19,43.00,False,2022-01-19 00:00:00,2022-01-19 00:00:00,BUY
2911,124,97106253.9100,USD,2022-02-14,-64.00,False,2022-02-14 00:00:00,2022-02-14 00:00:00,SELL
2912,124,11750889.7700,USD,2022-02-24,-8.00,False,2022-02-24 00:00:00,2022-02-24 00:00:00,SELL
2913,124,-38717011.6100,USD,2022-04-06,19.00,False,2022-04-06 00:00:00,2022-04-06 00:00:00,BUY
2914,124,-81509498.1400,USD,2022-04-26,44.00,False,2022-04-26 00:00:00,2022-04-26 00:00:00,BUY
2915,124,92500930.4600,USD,2022-05-05,-42.00,False,2022-05-05 00:00:00,2022-05-05 00:00:00,SELL
2916,124,23320773.0800,USD,2022-05-08,-11.00,False,2022-05-08 00:00:00,2022-05-08 00:00:00,SELL
2917,124,-43636397.9900,USD,2022-05-09,20.00,False,2022-05-09 00:00:00,2022-05-09 00:00:00,BUY
2918,124,-22229863.1300,USD,2022-05-30,12.00,False,2022-05-30 00:00:00,2022-05-30 00:00:00,BUY
2919,124,13461417.1200,USD,2022-06-06,-6.00,False,2022-06-06 00:00:00,2022-06-06 00:00:00,SELL
2920,124,86449467.7200,USD,2022-06-12,-42.00,False,2022-06-12 00:00:00,2022-06-12 00:00:00,SELL
2921,124,-133487222.5200,USD,2022-06-30,61.00,False,2022-06-30 00:00:00,2022-06-30 00:00:00,BUY
2922,124,-31707774.3400,USD,2022-07-06,13.00,False,2022-07-06 00:00:00,2022-07-06 00:00:00,BUY
2923,124,-12195297.8200,USD,2022-07-26,5.00,False,2022-07-26 00:00:00,2022-07-26 00:00:00,BUY
2924,124,22154885.2600,USD,2022-09-06,-10.00,False,2022-09-06 00:00:00,2022-09-06 00:00:00,SELL
2925,125,-111350002.8300,USD,2020-04-10,15.00,False,2020-04-10 00:00:00,2020-04-10 00:00:00,BUY
2926,125,-469801464.0700,USD,2020-05-03,68.00,False,2020-05-03 00:00:00,2020-05-03 00:00:00,BUY
2927,125,246954461.7100,USD,2020-06-15,-32.00,False,2020-06-15 00:00:00,2020-06-15 00:00:00,SELL
2928,125,-139646868.2300,USD,2020-06-23,19.00,False,2020-06-23 00:00:00,2020-06-23 00:00:00,BUY
2929,125,13817690.1200,USD,2020-07-23,-2.00,False,2020-07-23 00:00:00,2020-07-23 00:00:00,SELL
2930,125,204077186.8500,USD,2020-10-20,-31.00,False,2020-10-20 00:00:00,2020-10-20 00:00:00,SELL
2931,125,-78157220.5000,USD,2020-12-06,12.00,False,2020-12-06 00:00:00,2020-12-06 00:00:00,BUY
2932,125,-168080044.0800,USD,2020-12-13,24.00,False,2020-12-13 00:00:00,2020-12-13 00:00:00,BUY
2933,125,145735473.3600,USD,2021-02-03,-20.00,False,2021-02-03 00:00:00,2021-02-03 00:00:00,SELL
2934,125,166554826.7000,USD,2021-02-13,-24.00,False,2021-02-13 00:00:00,2021-02-13 00:00:00,SELL
2935,125,-239838950.4500,USD,2021-02-19,32.00,False,2021-02-19 00:00:00,2021-02-19 00:00:00,BUY
2936,125,-117012702.3800,USD,2021-04-18,19.00,False,2021-04-18 00:00:00,2021-04-18 00:00:00,BUY
2937,125,397703509.3200,USD,2021-05-01,-58.00,False,2021-05-01 00:00:00,2021-05-01 00:00:00,SELL
2938,125,-230279474.5100,USD,2021-07-11,39.00,False,2021-07-11 00:00:00,2021-07-11 00:00:00,BUY
2939,125,32380074.9900,USD,2021-11-12,-5.00,False,2021-11-12 00:00:00,2021-11-12 00:00:00,SELL
2940,125,-171677887.8000,USD,2021-12-07,26.00,False,2021-12-07 00:00:00,2021-12-07 00:00:00,BUY
2941,125,457555366.1700,USD,2022-04-17,-72.00,False,2022-04-17 00:00:00,2022-04-17 00:00:00,SELL
2942,125,-163608441.1200,USD,2022-05-31,26.00,False,2022-05-31 00:00:00,2022-05-31 00:00:00,BUY
2943,125,63549356.4100,USD,2022-07-07,-10.00,False,2022-07-07 00:00:00,2022-07-07 00:00:00,SELL
2944,125,85480114.7000,USD,2022-09-10,-14.00,False,2022-09-10 00:00:00,2022-09-10 00:00:00,SELL
2945,126,-1993178.8100,USD,2020-04-20,31.00,False,2020-04-20 00:00:00,2020-04-20 00:00:00,BUY
2946,126,-2777952.7800,USD,2020-07-02,42.00,False,2020-07-02 00:00:00,2020-07-02 00:00:00,BUY
2947,126,-138461.4900,USD,2020-09-29,2.00,False,2020-09-29 00:00:00,2020-09-29 00:00:00,BUY
2948,126,739842.8500,USD,2020-10-03,-9.00,False,2020-10-03 00:00:00,2020-10-03 00:00:00,SELL
2949,126,-1166889.3900,USD,2020-12-03,16.00,False,2020-12-03 00:00:00,2020-12-03 00:00:00,BUY
2950,126,3893603.2300,USD,2021-01-15,-43.00,False,2021-01-15 00:00:00,2021-01-15 00:00:00,SELL
2951,126,2781604.4300,USD,2021-04-01,-22.00,False,2021-04-01 00:00:00,2021-04-01 00:00:00,SELL
2952,126,-325633.8000,USD,2021-04-27,3.00,False,2021-04-27 00:00:00,2021-04-27 00:00:00,BUY
2953,126,-5045534.6300,USD,2021-05-05,45.00,False,2021-05-05 00:00:00,2021-05-05 00:00:00,BUY
2954,126,2606263.1600,USD,2021-05-08,-23.00,False,2021-05-08 00:00:00,2021-05-08 00:00:00,SELL
2955,126,-2563440.2400,USD,2021-07-14,21.00,False,2021-07-14 00:00:00,2021-07-14 00:00:00,BUY
2956,126,4023280.8500,USD,2021-07-22,-34.00,False,2021-07-22 00:00:00,2021-07-22 00:00:00,SELL
2957,126,-8214196.8600,USD,2021-09-09,46.00,False,2021-09-09 00:00:00,2021-09-09 00:00:00,BUY
2958,126,-1055133.4900,USD,2021-09-30,6.00,False,2021-09-30 00:00:00,2021-09-30 00:00:00,BUY
2959,126,11142673.4200,USD,2021-10-07,-62.00,False,2021-10-07 00:00:00,2021-10-07 00:00:00,SELL
2960,126,-1217461.7200,USD,2021-10-09,7.00,False,2021-10-09 00:00:00,2021-10-09 00:00:00,BUY
2961,126,-12778999.2100,USD,2022-01-30,58.00,False,2022-01-30 00:00:00,2022-01-30 00:00:00,BUY
2962,126,-420063.7800,USD,2022-02-02,2.00,False,2022-02-02 00:00:00,2022-02-02 00:00:00,BUY
2963,126,3595251.7900,USD,2022-02-23,-18.00,False,2022-02-23 00:00:00,2022-02-23 00:00:00,SELL
2964,126,-370644.5100,USD,2022-03-16,2.00,False,2022-03-16 00:00:00,2022-03-16 00:00:00,BUY
2965,126,-352916.2900,USD,2022-04-05,2.00,False,2022-04-05 00:00:00,2022-04-05 00:00:00,BUY
2966,126,-864466.6700,USD,2022-04-22,5.00,False,2022-04-22 00:00:00,2022-04-22 00:00:00,BUY
2967,126,8084991.3800,USD,2022-04-23,-42.00,False,2022-04-23 00:00:00,2022-04-23 00:00:00,SELL
2968,126,-3636107.2400,USD,2022-05-22,20.00,False,2022-05-22 00:00:00,2022-05-22 00:00:00,BUY
2969,126,2137104.2000,USD,2022-06-23,-11.00,False,2022-06-23 00:00:00,2022-06-23 00:00:00,SELL
2970,126,5727249.6000,USD,2022-08-01,-34.00,False,2022-08-01 00:00:00,2022-08-01 00:00:00,SELL
2971,126,-5947079.1300,USD,2022-09-13,37.00,False,2022-09-13 00:00:00,2022-09-13 00:00:00,BUY
2972,127,-161143.3100,USD,2020-05-14,16.00,False,2020-05-14 00:00:00,2020-05-14 00:00:00,BUY
2973,127,-477764.7200,USD,2020-05-23,46.00,False,2020-05-23 00:00:00,2020-05-23 00:00:00,BUY
2974,127,-44482.2700,USD,2020-06-06,4.00,False,2020-06-06 00:00:00,2020-06-06 00:00:00,BUY
2975,127,-240277.1000,USD,2020-08-20,7.00,False,2020-08-20 00:00:00,2020-08-20 00:00:00,BUY
2976,127,1357896.2600,USD,2020-08-21,-44.00,False,2020-08-21 00:00:00,2020-08-21 00:00:00,SELL
2977,127,134754.6900,USD,2020-09-04,-4.00,False,2020-09-04 00:00:00,2020-09-04 00:00:00,SELL
2978,127,-234893.5000,USD,2020-09-11,8.00,False,2020-09-11 00:00:00,2020-09-11 00:00:00,BUY
2979,127,-491421.9400,USD,2020-09-15,15.00,False,2020-09-15 00:00:00,2020-09-15 00:00:00,BUY
2980,127,830781.2400,USD,2020-09-20,-28.00,False,2020-09-20 00:00:00,2020-09-20 00:00:00,SELL
2981,127,-1023641.1600,USD,2020-09-22,36.00,False,2020-09-22 00:00:00,2020-09-22 00:00:00,BUY
2982,127,-543126.9900,USD,2020-10-02,11.00,False,2020-10-02 00:00:00,2020-10-02 00:00:00,BUY
2983,127,2466822.7600,USD,2020-10-23,-52.00,False,2020-10-23 00:00:00,2020-10-23 00:00:00,SELL
2984,127,-1070929.9900,USD,2020-11-05,18.00,False,2020-11-05 00:00:00,2020-11-05 00:00:00,BUY
2985,127,-2268027.4500,USD,2021-01-09,29.00,False,2021-01-09 00:00:00,2021-01-09 00:00:00,BUY
2986,127,-840175.6800,USD,2021-01-27,12.00,False,2021-01-27 00:00:00,2021-01-27 00:00:00,BUY
2987,127,-595869.2800,USD,2021-01-30,8.00,False,2021-01-30 00:00:00,2021-01-30 00:00:00,BUY
2988,127,-239653.9200,USD,2021-01-31,3.00,False,2021-01-31 00:00:00,2021-01-31 00:00:00,BUY
2989,127,420669.1200,USD,2021-02-04,-5.00,False,2021-02-04 00:00:00,2021-02-04 00:00:00,SELL
2990,127,4504133.9800,USD,2021-02-18,-53.00,False,2021-02-18 00:00:00,2021-02-18 00:00:00,SELL
2991,127,-1473405.7900,USD,2021-03-07,14.00,False,2021-03-07 00:00:00,2021-03-07 00:00:00,BUY
2992,127,-4504411.9800,USD,2021-03-28,38.00,False,2021-03-28 00:00:00,2021-03-28 00:00:00,BUY
2993,127,4642564.2900,USD,2021-04-28,-35.00,False,2021-04-28 00:00:00,2021-04-28 00:00:00,SELL
2994,127,307689.6900,USD,2021-05-07,-2.00,False,2021-05-07 00:00:00,2021-05-07 00:00:00,SELL
2995,127,1644028.2500,USD,2021-05-11,-10.00,False,2021-05-11 00:00:00,2021-05-11 00:00:00,SELL
2996,127,1999982.9900,USD,2021-05-23,-13.00,False,2021-05-23 00:00:00,2021-05-23 00:00:00,SELL
2997,127,-1122162.4000,USD,2021-05-24,8.00,False,2021-05-24 00:00:00,2021-05-24 00:00:00,BUY
2998,127,1126618.1600,USD,2021-06-17,-6.00,False,2021-06-17 00:00:00,2021-06-17 00:00:00,SELL
2999,127,-2628775.7200,USD,2021-06-18,15.00,False,2021-06-18 00:00:00,2021-06-18 00:00:00,BUY
3000,127,-7405279.0700,USD,2021-06-21,41.00,False,2021-06-21 00:00:00,2021-06-21 00:00:00,BUY
3001,127,5203902.9500,USD,2021-07-08,-30.00,False,2021-07-08 00:00:00,2021-07-08 00:00:00,SELL
3002,127,-8017799.8800,USD,2021-08-06,42.00,False,2021-08-06 00:00:00,2021-08-06 00:00:00,BUY
3003,127,18148225.3700,USD,2021-10-12,-71.00,False,2021-10-12 00:00:00,2021-10-12 00:00:00,SELL
3004,127,-9840939.1100,USD,2021-10-24,44.00,False,2021-10-24 00:00:00,2021-10-24 00:00:00,BUY
3005,127,-7360219.6900,USD,2022-01-05,19.00,False,2022-01-05 00:00:00,2022-01-05 00:00:00,BUY
3006,127,3292729.8600,USD,2022-01-05,-9.00,False,2022-01-05 00:00:00,2022-01-05 00:00:00,SELL
3007,127,-645633.3100,USD,2022-01-24,2.00,False,2022-01-24 00:00:00,2022-01-24 00:00:00,BUY
3008,127,15509546.7500,USD,2022-02-22,-46.00,False,2022-02-22 00:00:00,2022-02-22 00:00:00,SELL
3009,127,-5411157.7800,USD,2022-03-31,9.00,False,2022-03-31 00:00:00,2022-03-31 00:00:00,BUY
3010,127,6406961.1200,USD,2022-04-12,-11.00,False,2022-04-12 00:00:00,2022-04-12 00:00:00,SELL
3011,127,9381845.3200,USD,2022-04-21,-14.00,False,2022-04-21 00:00:00,2022-04-21 00:00:00,SELL
3012,127,-24181111.3400,USD,2022-04-21,39.00,False,2022-04-21 00:00:00,2022-04-21 00:00:00,BUY
3013,127,24801139.8400,USD,2022-04-29,-40.00,False,2022-04-29 00:00:00,2022-04-29 00:00:00,SELL
3014,127,-11836907.6500,USD,2022-05-07,21.00,False,2022-05-07 00:00:00,2022-05-07 00:00:00,BUY
3015,127,-30907481.0800,USD,2022-05-24,47.00,False,2022-05-24 00:00:00,2022-05-24 00:00:00,BUY
3016,127,36888564.0500,USD,2022-06-04,-62.00,False,2022-06-04 00:00:00,2022-06-04 00:00:00,SELL
3017,127,-30938795.6500,USD,2022-06-24,52.00,False,2022-06-24 00:00:00,2022-06-24 00:00:00,BUY
3018,128,-2481169.5700,USD,2020-10-22,53.00,False,2020-10-22 00:00:00,2020-10-22 00:00:00,BUY
3019,128,-892138.6000,USD,2021-02-25,5.00,False,2021-02-25 00:00:00,2021-02-25 00:00:00,BUY
3020,128,7954902.5100,USD,2021-03-21,-40.00,False,2021-03-21 00:00:00,2021-03-21 00:00:00,SELL
3021,128,-8885449.9500,USD,2021-05-03,20.00,False,2021-05-03 00:00:00,2021-05-03 00:00:00,BUY
3022,128,-22998505.2500,USD,2021-07-23,41.00,False,2021-07-23 00:00:00,2021-07-23 00:00:00,BUY
3023,129,-21198555.9500,USD,2020-08-17,37.00,False,2020-08-17 00:00:00,2020-08-17 00:00:00,BUY
3024,129,-17871334.0500,USD,2020-08-21,34.00,False,2020-08-21 00:00:00,2020-08-21 00:00:00,BUY
3025,129,27595442.2900,USD,2020-10-10,-50.00,False,2020-10-10 00:00:00,2020-10-10 00:00:00,SELL
3026,129,-4993460.9800,USD,2020-10-19,10.00,False,2020-10-19 00:00:00,2020-10-19 00:00:00,BUY
3027,129,1934309.1000,USD,2020-10-28,-4.00,False,2020-10-28 00:00:00,2020-10-28 00:00:00,SELL
3028,129,3086471.3100,USD,2020-12-13,-6.00,False,2020-12-13 00:00:00,2020-12-13 00:00:00,SELL
3029,129,-20709226.8600,USD,2021-01-11,36.00,False,2021-01-11 00:00:00,2021-01-11 00:00:00,BUY
3030,129,20122907.9400,USD,2021-02-24,-34.00,False,2021-02-24 00:00:00,2021-02-24 00:00:00,SELL
3031,129,-19772028.7500,USD,2021-03-20,30.00,False,2021-03-20 00:00:00,2021-03-20 00:00:00,BUY
3032,129,-19146522.3800,USD,2021-04-20,27.00,False,2021-04-20 00:00:00,2021-04-20 00:00:00,BUY
3033,129,44192406.6500,USD,2021-05-09,-58.00,False,2021-05-09 00:00:00,2021-05-09 00:00:00,SELL
3034,129,-5227951.1500,USD,2021-05-22,7.00,False,2021-05-22 00:00:00,2021-05-22 00:00:00,BUY
3035,129,-19433192.1400,USD,2021-06-29,28.00,False,2021-06-29 00:00:00,2021-06-29 00:00:00,BUY
3036,129,34008086.2400,USD,2021-07-03,-46.00,False,2021-07-03 00:00:00,2021-07-03 00:00:00,SELL
3037,129,-1448436.6800,USD,2021-07-03,2.00,False,2021-07-03 00:00:00,2021-07-03 00:00:00,BUY
3038,129,-25891622.2300,USD,2021-08-06,37.00,False,2021-08-06 00:00:00,2021-08-06 00:00:00,BUY
3039,129,-29525930.1500,USD,2021-08-14,36.00,False,2021-08-14 00:00:00,2021-08-14 00:00:00,BUY
3040,129,54567289.8600,USD,2021-08-30,-74.00,False,2021-08-30 00:00:00,2021-08-30 00:00:00,SELL
3041,129,-36425848.0700,USD,2021-08-30,47.00,False,2021-08-30 00:00:00,2021-08-30 00:00:00,BUY
3042,129,25522924.3300,USD,2021-09-24,-32.00,False,2021-09-24 00:00:00,2021-09-24 00:00:00,SELL
3043,129,-13544004.6500,USD,2021-10-30,20.00,False,2021-10-30 00:00:00,2021-10-30 00:00:00,BUY
3044,129,-12503502.4300,USD,2021-11-10,28.00,False,2021-11-10 00:00:00,2021-11-10 00:00:00,BUY
3045,129,3572429.2600,USD,2021-11-14,-8.00,False,2021-11-14 00:00:00,2021-11-14 00:00:00,SELL
3046,129,12886262.7100,USD,2021-12-20,-30.00,False,2021-12-20 00:00:00,2021-12-20 00:00:00,SELL
3047,129,10513148.9800,USD,2021-12-26,-24.00,False,2021-12-26 00:00:00,2021-12-26 00:00:00,SELL
3048,129,-4818526.6200,USD,2021-12-31,11.00,False,2021-12-31 00:00:00,2021-12-31 00:00:00,BUY
